ID,price
845,2419820.421662407
1924,1040462.0558829199
10718,1166846.098814203
12076,8865483.676986946
12254,1888361.8882449483
9950,2920042.7735131634
1548,2537880.691278401
526,1317753.138117246
6776,1178895.1934067204
1851,1330448.7560104537
9188,1837114.352402117
3382,3071703.949096842
242,2455185.3019385785
6439,1936658.7848556058
1561,2516790.013955982
5339,2310453.7950846427
7387,2355390.9942517458
11576,1884484.074732681
5984,4700194.621895958
4486,1778891.7730628836
2205,988126.7975609739
3468,1351550.4389246893
4226,2532532.183451013
2088,2277583.5966505464
2118,2739610.937403219
8036,1509614.8056033328
23,1197548.2506511842
1898,1953086.2096683367
6976,2256258.3933480037
1465,3333107.6068061762
2040,1396981.9905584506
482,1469834.2465849177
5122,1915666.0646540176
3447,1205637.4783916732
12877,2500867.497156608
3780,1282332.4134872416
1285,1621391.4048925189
9200,1969748.410485405
921,2945084.2984711723
3060,3187301.542370032
1082,1011625.0003360896
71,2539239.138790882
4464,1708003.0690663126
4576,3531995.068136961
897,2986243.735333954
1756,1001658.4218249882
8745,2426829.9014885006
806,1526199.5521364957
803,1434284.902480898
7613,1418426.6460438108
243,1345278.06368663
8135,1330426.9606725296
1527,2196980.2086494924
2825,1359964.5749336174
666,1066340.88978295
12028,1461817.6838012445
2308,1946238.4902852
11223,1726736.64476074
1479,909591.4794229126
2057,2360124.8447149238
2368,1083664.2292727425
7638,2557401.0554502476
432,2258843.0070553543
9800,1597662.704288176
2140,3275406.5374215003
837,2056982.2508074106
3227,1956859.4706290625
12412,1930997.7757554045
10267,1314159.1285063585
3850,3653363.6425093245
382,4379822.577824031
1280,2339698.8309724177
2226,4368915.248282362
4166,3372765.8474016828
5208,3323934.6057749614
4513,1919471.9772069782
10814,3332270.7996514877
3120,2734214.831809575
7915,2025949.6164863727
3513,2268172.538308543
9041,1301062.6005787828
561,1344880.5692607125
11041,2887838.0146512794
2920,2721958.5512119764
2042,989415.1973072313
10220,1893813.367547616
11511,1696113.6723041197
8424,2953403.6441365015
5801,2735185.7806594293
10746,1287156.4183701822
11018,1122261.0552887945
816,645453.3718469348
10413,1550555.8668337828
4471,2796816.295122266
1928,1981161.0655963197
323,1717325.4084614464
11548,3062641.2655621623
12564,2491924.873979153
5817,3333289.567207752
1030,1273773.329999533
3888,1779508.1006748192
2427,1983323.7483488023
5378,1874094.494337183
3701,1542478.3327815707
4536,1567561.8144796712
3799,2875630.953426843
9431,2235215.308959844
10878,1171966.6270878087
2028,863266.6750149557
5598,2220590.3865841054
5828,6425640.377249184
2842,2190569.1091479305
279,2119369.341368413
4812,2509838.470723251
11406,2250811.789322867
1086,1326836.1672423305
2696,1385410.221849655
9220,1106331.871314151
1496,1232118.7759970175
3737,1378658.485773457
12211,3614088.232054031
1556,1941765.082937347
1066,1289051.318390563
1836,1103579.768213991
10913,1172540.2041066252
1868,1475489.4932061278
12610,3633672.9612752595
12146,1769742.754150283
2087,1674306.5609483712
2916,2147759.335117644
10188,2834265.7954863454
3253,1534118.4120134667
9082,2647324.348190194
12493,1324239.1881516268
5898,3371992.495972866
8409,2162312.303313603
5885,2092239.965844686
1101,946211.4454986274
10071,2047146.8541162168
11403,4597774.626311665
728,1118905.232758562
11647,3626401.83368701
1931,2021242.8814058385
232,2949671.9682328035
3988,1719413.6336989019
9416,1630136.4665452153
1866,1827601.795739197
5685,2537006.409055225
2779,2034871.73921018
3294,3016074.3346532267
1471,2188654.766936637
2960,1328372.5324135781
10447,1907207.037522747
1220,2084020.1088877695
69,1612657.9900871036
2002,4163220.7359375483
2784,2299927.3559938823
1911,2134171.2084801868
3023,1341040.3071627265
3394,1609345.0045558033
5920,1432999.7666550726
688,2605247.6617652434
1511,1744364.1809676758
3572,3532358.157062732
12401,1185712.0061180256
10756,2524933.4802909363
4007,1680164.10841222
3230,1147698.5046461863
12240,3163209.6744639785
10539,1956810.881860487
3226,3533487.484038574
2280,1023694.1981999126
3650,2202776.22937659
8540,1335821.4734553748
5847,1423716.5539315147
6694,3544324.2415729235
1336,1314311.1236984767
2538,1950995.8922528361
7185,3289825.3132448425
8314,2592895.138968563
1204,823651.257758181
2020,1215167.0766295684
2468,1789572.5423003968
9909,1932162.9842004094
7935,1056218.9348399846
1361,1563975.5560378928
6138,1540984.1515150347
1914,4057454.7420160314
11090,1744013.8694590048
9320,1534653.0976588884
172,1718617.6275520197
823,2801013.1851941315
1189,1148016.0008636327
3768,880793.5534077788
2993,1818222.1550919411
12873,1733255.5487783188
1146,1010390.4680438567
19,1593935.3714080164
2113,2676585.942326
5132,2496488.1747254757
11109,2117448.25708798
1562,1077855.8970328523
337,1714692.7421484434
1981,4606077.929149929
546,1478937.7366974496
7428,1981340.2115363306
230,1054903.9777613948
412,2819960.704322903
2205,870459.9907514112
9114,2580396.120780119
1803,2321281.9691643063
