ID,price
845,2272205.8823679825
1924,1052950.6467156294
10718,1267590.2881063703
12076,8973100.912105309
12254,1874198.2853335065
9950,2959977.3685863665
1548,2517720.4806230376
526,1157872.8897727793
6776,970840.8254390688
1851,1364048.2901107771
9188,1871014.066098865
3382,3101563.1672827746
242,2453222.062530394
6439,1832528.6697733928
1561,2621794.1486574546
5339,2340016.6656781654
7387,2444581.656683029
11576,1892845.2429729258
5984,4618551.923251326
4486,1719285.0355735116
2205,913300.1231630843
3468,1276105.163509088
4226,2264775.1370024504
2088,2349199.9466557517
2118,2787017.39814899
8036,1489095.4722334933
23,1243636.6876168652
1898,1972600.214128251
6976,2269495.981488137
1465,3310742.27913064
2040,1407871.8084065216
482,1100443.584780516
5122,1916328.9518462648
3447,1152726.5745048176
12877,2463470.9353772965
3780,1399864.2642009244
1285,1683271.499943692
9200,1970832.4042685607
921,2914082.116936924
3060,2720320.664588468
1082,1018959.3029729215
71,1884297.372673946
4464,1726985.279650815
4576,3561633.413096838
897,3046117.4783210745
1756,859313.1961574408
8745,2469836.8020451977
806,1484472.2627967293
803,1406889.5491125786
7613,1493452.7603114145
243,1268323.9293294721
8135,1327353.9878388778
1527,2045418.4142588475
2825,1292396.3912033155
666,1093618.8493668365
12028,1488797.7237770914
2308,2024637.2748903523
11223,1482975.492700911
1479,861082.6310269856
2057,2297271.398206448
2368,1042624.4418235801
7638,2615802.0054075834
432,2256245.0548606287
9800,1292807.6925780112
2140,3243239.056541481
837,1937915.8102944668
3227,1983484.302921704
12412,2037929.1548846513
10267,1310775.1755509072
3850,3312707.196232043
382,4313375.401009057
1280,2360725.9654519637
2226,4605668.864768136
4166,3211183.490909484
5208,2925071.947606688
4513,1718920.27546014
10814,3035307.2923520575
3120,2826897.2383886767
7915,1924866.9636942528
3513,2350363.400445261
9041,1302184.4392859002
561,1257583.1436404153
11041,2937345.299450351
2920,2655565.9035015185
2042,1027674.8568299642
10220,1863254.111861262
11511,1703279.9126286851
8424,2937130.0288872845
5801,2903118.9884164603
10746,1233672.3835439752
11018,1141095.738900809
816,660269.5585926254
10413,1604426.204901304
4471,2868640.3302620626
1928,1967467.5172351247
323,1740832.0960688707
11548,3068574.4064220483
12564,2627600.0777350473
5817,3430914.7565833363
1030,1331557.1841653744
3888,1810429.7324360744
2427,1951941.1711751767
5378,1715507.3295809028
3701,1636361.372562162
4536,1590557.2766228793
3799,2303139.167939112
9431,2269463.124129251
10878,1230526.9889629155
2028,891770.2181041309
5598,2197067.470525479
5828,6803933.410551351
2842,2033008.574978209
279,2136651.8580667838
4812,2116168.9525577
11406,1926752.2543053152
1086,1387226.6122968756
2696,1192032.0449165695
9220,1156185.4721579284
1496,1160168.8871830094
3737,1252697.855119889
12211,3491535.928363306
1556,1948968.8070090348
1066,1316203.85615986
1836,1116615.6415649992
10913,1153389.5539184217
1868,1433784.4394320692
12610,3519091.806370497
12146,1660915.0099813293
2087,1495727.8596570536
2916,2373210.602795342
10188,2857129.115978013
3253,1477075.167840157
9082,2438650.150191626
12493,1314162.4327406234
5898,3450115.286737534
8409,2104264.263025403
5885,2084268.043172662
1101,937505.1504636375
10071,2105893.0616704584
11403,4781367.774192051
728,1292645.532332041
11647,3770845.720477348
1931,1716632.771431119
232,2658818.880481502
3988,1692733.5587910987
9416,1736472.0133954915
1866,1707440.3112017289
5685,2549648.194265229
2779,2044146.075691553
3294,2879275.912741611
1471,2074163.9610724496
2960,1237580.0724407663
10447,1817867.0658599208
1220,2164232.8021642584
69,1568977.677184414
2002,4496133.327812979
2784,2295797.6442672936
1911,2135001.4354522526
3023,1338247.4206777287
3394,1654266.1973419925
5920,1289151.2411057039
688,2480260.1171265524
1511,1818707.5864699667
3572,3567605.5017156797
12401,1215430.285121988
10756,2322614.1115702004
4007,1707894.6430539128
3230,1182563.769846257
12240,3074176.0627407306
10539,1882616.0538793958
3226,3338495.3724627676
2280,1019083.7978498318
3650,2422269.897016957
8540,1351904.0300191487
5847,1431491.9750908746
6694,3554928.27066683
1336,1312261.4852914251
2538,1958932.4297296607
7185,3437080.2467798847
8314,2576866.151314246
1204,876288.41458187
2020,1236588.7562876178
2468,1484951.9045309962
9909,1917798.680671443
7935,1106614.4314950868
1361,1577621.562621911
6138,1548579.5779535435
1914,4038967.909139713
11090,1721694.1585282602
9320,1594028.5890918016
172,1660990.1695429494
823,2778717.060599624
1189,1157144.9021674981
3768,833335.3419187397
